date,Gb(i),Gd(i),H_sun,T2m,WS10m,Wdir,Humidity,Pressure
29/6/2020,5427.74,1470.6200000000001,38.968666666666664,26.249333333333333,7.342,142.0,53.13333333333333,1014.2333333333333
30/6/2020,5754.81,1378.23,38.92733333333333,25.006666666666668,6.537333333333334,252.66666666666666,44.53333333333333,1012.86
1/7/2020,4894.09,1728.62,38.882,23.663333333333334,2.8273333333333333,199.33333333333334,64.93333333333334,1012.2133333333334
2/7/2020,4687.61,1798.84,38.832,25.645333333333333,5.189333333333334,135.33333333333334,59.93333333333333,1012.02
3/7/2020,5934.71,1408.09,38.775999999999996,23.825333333333333,10.348,164.0,39.46666666666667,1014.2800000000001
4/7/2020,5697.04,1458.6599999999999,38.716,23.942,5.8726666666666665,273.3333333333333,39.2,1017.5933333333334
5/7/2020,5709.16,1365.06,38.65266666666666,25.58,5.332666666666666,266.6666666666667,38.4,1015.5
6/7/2020,5909.36,1362.0,38.58133333333333,25.854,10.175333333333333,293.3333333333333,38.13333333333333,1012.02
7/7/2020,5646.63,1417.37,38.508,23.412666666666667,6.7346666666666675,312.6666666666667,32.4,1013.34
8/7/2020,5909.62,1346.22,38.42933333333334,22.514,2.666,124.66666666666667,37.06666666666667,1016.2533333333333
9/7/2020,5818.9,1398.36,38.34466666666666,22.687333333333335,2.8400000000000003,224.0,47.06666666666667,1016.5533333333333
10/7/2020,5126.3,1642.53,38.257333333333335,23.43933333333333,3.0766666666666667,145.33333333333334,54.13333333333333,1014.8866666666667
11/7/2020,5743.07,1350.69,38.164,25.459999999999997,7.932,283.3333333333333,43.2,1015.1066666666667
12/7/2020,4639.96,1808.1,38.06733333333333,24.037333333333333,3.005333333333333,168.0,52.333333333333336,1017.6733333333334
13/7/2020,4798.73,1570.2,37.964666666666666,24.759333333333334,3.066666666666667,183.33333333333334,54.53333333333333,1017.1
14/7/2020,4162.11,2405.13,37.85733333333334,24.51066666666667,4.041333333333333,228.66666666666666,40.2,1013.4
15/7/2020,4847.11,1627.44,37.748000000000005,24.286,7.448666666666667,122.66666666666667,44.13333333333333,1013.7933333333333
16/7/2020,5743.75,1378.84,37.63066666666667,23.65666666666667,8.110000000000001,96.0,43.8,1014.9333333333333
17/7/2020,5521.14,1446.98,37.51,24.383333333333333,8.032,308.0,45.06666666666667,1012.5533333333333
18/7/2020,5504.9400000000005,1425.3,37.38666666666666,23.299333333333333,2.722,198.0,54.13333333333333,1013.5533333333333
19/7/2020,5774.61,1401.94,37.25666666666667,23.244000000000003,2.969333333333333,195.33333333333334,52.06666666666667,1014.9933333333333
20/7/2020,5578.1900000000005,1482.34,37.12266666666667,23.760666666666665,3.2093333333333334,269.3333333333333,65.4,1017.4533333333333
21/7/2020,4894.46,1787.18,36.98533333333333,24.416666666666668,2.9806666666666666,288.0,58.06666666666667,1019.8199999999999
22/7/2020,5029.63,1684.3700000000001,36.84133333333333,24.851333333333333,3.8386666666666667,178.0,58.06666666666667,1017.58
23/7/2020,5351.33,1493.71,36.69666666666667,26.89466666666667,4.822666666666667,92.0,55.53333333333333,1013.12
24/7/2020,5938.62,1297.97,36.544666666666664,27.384,6.86,88.0,40.86666666666667,1011.44
25/7/2020,5961.6,1298.35,36.391333333333336,26.372666666666667,5.374666666666667,256.0,36.2,1013.0933333333334
26/7/2020,5473.57,1425.7,36.230000000000004,25.578666666666667,3.5626666666666664,312.6666666666667,49.06666666666667,1014.7666666666667
27/7/2020,5778.12,1311.47,36.06733333333333,25.588666666666665,2.81,307.3333333333333,50.06666666666667,1016.44
28/7/2020,3728.27,1930.4099999999999,35.89933333333333,25.17866666666667,2.284666666666667,249.33333333333334,61.86666666666667,1015.7800000000001
29/7/2020,5766.42,1292.1699999999998,38.279999999999994,27.99642857142857,3.373571428571428,288.57142857142856,52.57142857142857,1015.092857142857
30/7/2020,5818.08,1288.64,38.107142857142854,26.517857142857142,2.68,283.57142857142856,57.42857142857143,1016.8071428571428
31/7/2020,5914.44,1268.81,37.925714285714285,27.396428571428572,2.6157142857142857,252.85714285714286,37.642857142857146,1015.4428571428572
1/8/2020,5874.39,1285.55,37.74142857142857,28.523571428571426,3.7985714285714285,287.85714285714283,40.214285714285715,1012.2285714285715
2/8/2020,5649.68,1331.9,37.55214285714286,28.575714285714287,7.823571428571428,280.0,45.714285714285715,1010.3714285714286
3/8/2020,5311.14,1630.11,37.36071428571428,25.71357142857143,10.0,303.57142857142856,38.357142857142854,1008.8142857142857
4/8/2020,6146.13,1271.16,37.16428571428571,23.732857142857142,12.063571428571427,287.14285714285717,38.92857142857143,1009.4642857142857
5/8/2020,6091.81,1257.14,36.964285714285715,24.455714285714286,2.955714285714286,263.57142857142856,34.357142857142854,1012.7428571428571
6/8/2020,6076.02,1251.46,36.76,24.162142857142857,2.2607142857142857,160.0,38.857142857142854,1015.7428571428571
7/8/2020,6018.47,1249.19,36.55214285714286,24.889999999999997,2.3642857142857143,206.42857142857142,38.857142857142854,1018.0214285714285
8/8/2020,5831.86,1317.51,36.34142857142857,24.745714285714286,2.817857142857143,277.14285714285717,55.92857142857143,1017.3928571428571
9/8/2020,5770.08,1339.78,36.125,25.652142857142856,2.577142857142857,285.7142857142857,44.857142857142854,1015.5571428571428
10/8/2020,4810.82,1771.03,35.90571428571429,25.11285714285714,3.093571428571429,164.28571428571428,58.5,1014.4571428571428
11/8/2020,5693.61,1299.65,35.683571428571426,25.81142857142857,3.172857142857143,132.14285714285714,56.785714285714285,1015.2928571428572
12/8/2020,4659.2,1938.84,35.45642857142857,26.303571428571427,3.6750000000000003,91.42857142857143,37.92857142857143,1014.7857142857143
13/8/2020,4572.86,1557.6599999999999,35.22642857142857,26.334285714285716,4.571428571428571,140.71428571428572,50.285714285714285,1014.3071428571428
14/8/2020,5912.37,1280.06,34.99357142857143,27.247142857142855,5.477142857142858,183.57142857142858,52.57142857142857,1012.6714285714286
15/8/2020,5939.44,1242.51,34.75857142857143,26.740714285714287,3.237142857142857,266.42857142857144,52.214285714285715,1011.6142857142858
16/8/2020,4791.22,1641.93,34.51857142857143,25.864285714285717,3.35,91.42857142857143,63.57142857142857,1011.0214285714285
17/8/2020,4460.77,1915.55,34.27285714285714,25.910714285714285,5.714285714285714,85.71428571428571,47.285714285714285,1012.0071428571429
18/8/2020,5264.02,1613.91,34.02928571428571,26.352857142857143,5.881428571428572,246.42857142857142,48.92857142857143,1011.4642857142857
19/8/2020,5905.67,1260.77,33.77857142857143,25.837142857142858,2.8335714285714286,277.85714285714283,49.285714285714285,1010.407142857143
20/8/2020,5811.5,1256.1000000000001,33.52428571428571,25.87,5.4592857142857145,89.28571428571429,48.07142857142857,1012.4785714285715
21/8/2020,5950.69,1212.5,35.848461538461535,26.813846153846153,5.372307692307692,101.53846153846153,38.92307692307692,1014.8307692307692
22/8/2020,5519.73,1340.28,35.59153846153846,27.94,5.654615384615385,86.92307692307692,45.38461538461539,1016.4000000000001
23/8/2020,6145.49,1221.8,35.330769230769235,26.123846153846156,11.140769230769232,157.69230769230768,36.76923076923077,1015.4692307692308
24/8/2020,6132.9800000000005,1273.47,35.06923076923077,25.306923076923077,8.913076923076924,252.30769230769232,31.923076923076923,1013.1538461538462
25/8/2020,6040.41,1217.57,34.80307692307692,23.964615384615385,2.8592307692307695,263.0769230769231,42.92307692307692,1014.8153846153847
26/8/2020,5872.8,1216.04,34.535384615384615,25.913846153846155,5.326923076923077,304.61538461538464,50.46153846153846,1016.5384615384615
27/8/2020,5982.26,1202.66,34.26384615384615,25.854615384615386,6.858461538461539,311.53846153846155,43.53846153846154,1013.8923076923077
28/8/2020,3633.13,1887.02,33.99076923076923,25.155384615384612,2.986923076923077,300.0,56.61538461538461,1006.6461538461538
29/8/2020,1385.21,1711.63,33.714615384615385,20.212307692307693,6.758461538461538,305.38461538461536,56.76923076923077,1003.5384615384615
30/8/2020,5733.63,1317.03,33.43615384615385,21.53076923076923,8.483076923076924,299.2307692307692,46.38461538461539,1010.4692307692308
31/8/2020,6011.75,1241.65,33.15384615384615,21.348461538461542,9.411538461538461,281.53846153846155,42.23076923076923,1013.4230769230769
1/9/2020,4816.43,1794.96,32.87307692307692,21.162307692307692,6.541538461538461,188.46153846153845,45.92307692307692,1011.8384615384615
2/9/2020,5993.91,1245.16,32.58769230769231,21.60923076923077,4.57923076923077,281.53846153846155,46.61538461538461,1014.3
3/9/2020,5929.87,1221.7,32.300769230769234,21.714615384615385,3.373846153846154,255.3846153846154,47.0,1020.6538461538462
4/9/2020,5882.14,1218.98,32.00923076923077,21.69538461538462,2.9861538461538464,278.46153846153845,55.53846153846154,1024.9461538461537
5/9/2020,5898.66,1227.28,31.71846153846154,21.713076923076922,3.2838461538461536,280.7692307692308,60.23076923076923,1019.053846153846
6/9/2020,5826.33,1207.18,31.423846153846153,23.803076923076922,7.2784615384615385,272.3076923076923,41.53846153846154,1013.9307692307692
7/9/2020,5046.3,1607.04,31.12846153846154,22.02153846153846,5.956153846153847,300.7692307692308,39.76923076923077,1015.5153846153846
8/9/2020,4502.18,1503.72,30.83230769230769,23.551538461538463,2.62,157.69230769230768,46.30769230769231,1022.6000000000001
9/9/2020,3642.7599999999998,1636.54,30.533846153846152,22.584615384615386,3.8776923076923073,293.0769230769231,61.92307692307692,1021.0692307692308
10/9/2020,421.22,1210.04,30.23153846153846,21.598461538461535,2.1,310.7692307692308,62.46153846153846,1016.0769230769231
11/9/2020,810.77,2043.54,29.929230769230767,23.813846153846153,1.8553846153846154,331.53846153846155,66.84615384615384,1013.523076923077
12/9/2020,5386.88,1297.35,29.626153846153844,25.43846153846154,2.3076923076923075,328.46153846153845,54.69230769230769,1016.9384615384616
13/9/2020,5552.08,1191.49,29.319999999999997,25.78076923076923,2.3876923076923076,292.3076923076923,50.30769230769231,1022.5461538461539
14/9/2020,5414.49,1202.17,29.013846153846153,26.076153846153847,2.7569230769230773,252.30769230769232,50.0,1023.0999999999999
15/9/2020,5429.29,1209.76,28.706923076923076,25.62846153846154,2.652307692307692,310.7692307692308,48.15384615384615,1020.623076923077
16/9/2020,5323.5199999999995,1256.05,28.39692307692308,24.25846153846154,3.29,212.30769230769232,56.61538461538461,1017.323076923077
17/9/2020,5218.11,1287.54,28.086153846153845,24.12153846153846,2.816923076923077,296.15384615384613,53.61538461538461,1015.2153846153846
18/9/2020,4290.54,1478.71,27.77692307692308,24.476923076923075,4.657692307692307,168.46153846153845,54.53846153846154,1017.7615384615384
19/9/2020,2704.39,1584.5,27.463846153846152,24.784615384615385,7.384615384615385,81.53846153846153,45.15384615384615,1013.9538461538461
20/9/2020,1318.25,1577.2,27.14923076923077,21.74230769230769,3.039230769230769,73.07692307692308,26.53846153846154,1013.5307692307692
21/9/2020,4823.17,1404.43,26.836153846153845,23.024615384615384,1.8269230769230769,70.76923076923077,61.30769230769231,1015.0923076923077
22/9/2020,2138.24,1816.09,26.52153846153846,20.706923076923076,2.847692307692308,73.84615384615384,68.15384615384616,1013.8076923076923
23/9/2020,4807.98,1285.85,28.395,21.875,3.2016666666666667,246.66666666666666,69.5,1010.7083333333334
24/9/2020,4631.06,1301.1,30.64454545454545,22.46909090909091,2.075454545454545,199.0909090909091,67.45454545454545,1009.0454545454545
25/9/2020,3492.08,1541.1299999999999,30.318181818181817,16.916363636363638,10.959090909090909,179.0909090909091,50.09090909090909,1005.9454545454545
26/9/2020,4983.400000000001,1356.37,29.993636363636366,16.533636363636365,12.332727272727272,294.54545454545456,43.18181818181818,1007.8272727272728
27/9/2020,4704.54,1476.46,29.66727272727273,15.3,11.33,307.27272727272725,53.18181818181818,1007.9727272727273
28/9/2020,2634.29,1791.4,29.34272727272727,17.526363636363637,10.816363636363636,295.45454545454544,58.18181818181818,1011.9818181818181
29/9/2020,3954.0099999999998,1810.72,29.014545454545456,18.416363636363634,5.958181818181819,199.0909090909091,58.63636363636363,1017.3181818181819
30/9/2020,5577.55,1121.1,28.689090909090908,18.58,2.4518181818181817,123.63636363636364,62.72727272727273,1014.6545454545455
1/10/2020,2844.94,1575.76,28.360909090909093,19.097272727272728,3.517272727272727,270.0,64.36363636363636,1007.3272727272728
2/10/2020,107.28,913.5799999999999,28.034545454545455,19.78090909090909,9.191818181818181,231.8181818181818,63.0,990.5090909090909
3/10/2020,4106.14,1344.1399999999999,27.70909090909091,16.34090909090909,4.582727272727272,134.54545454545453,64.27272727272727,1000.9909090909091
4/10/2020,4354.55,1192.07,27.38272727272727,17.643636363636364,5.542727272727273,255.45454545454547,60.09090909090909,1003.8818181818183
5/10/2020,4432.08,1392.45,27.05818181818182,16.386363636363637,6.997272727272727,54.54545454545455,59.45454545454545,1013.5454545454545
6/10/2020,681.4399999999999,1377.18,26.732727272727274,16.88181818181818,3.0727272727272723,64.54545454545455,74.45454545454545,1017.4090909090909
7/10/2020,4572.18,1409.28,26.40818181818182,18.272727272727273,9.172727272727274,75.45454545454545,51.27272727272727,1018.7090909090908
8/10/2020,5436.32,1133.57,26.083636363636366,17.79090909090909,2.651818181818182,74.54545454545455,50.45454545454545,1022.7090909090908
9/10/2020,3572.24,1611.68,25.75909090909091,17.614545454545453,1.5854545454545457,71.81818181818181,58.36363636363637,1022.4545454545455
10/10/2020,4485.19,1274.74,25.439090909090908,17.900909090909092,7.198181818181819,98.18181818181819,58.36363636363637,1019.7090909090908
11/10/2020,5572.51,1082.58,25.11818181818182,14.82181818181818,13.617272727272727,129.0909090909091,46.63636363636363,1014.2181818181817
12/10/2020,5607.13,1078.1,24.798181818181817,14.343636363636364,11.499090909090908,149.0909090909091,45.90909090909091,1014.1545454545455
13/10/2020,4433.29,1186.96,24.478181818181817,13.574545454545454,7.178181818181818,105.45454545454545,56.63636363636363,1010.8181818181819
14/10/2020,3923.73,1512.6,24.16090909090909,14.076363636363636,3.617272727272727,70.0,58.90909090909091,1007.9090909090909
15/10/2020,4458.1,1334.15,23.84363636363636,13.201818181818181,11.372727272727273,64.54545454545455,55.90909090909091,1008.3818181818183
16/10/2020,3806.27,1211.76,23.529090909090908,14.793636363636363,6.7718181818181815,137.27272727272728,57.72727272727273,1013.4272727272728
17/10/2020,5279.73,1048.11,23.214545454545455,14.404545454545454,4.082727272727272,83.63636363636364,61.54545454545455,1015.5727272727272
18/10/2020,5362.43,1043.22,22.903636363636362,14.616363636363637,4.651818181818182,186.36363636363637,62.81818181818182,1020.2636363636364
19/10/2020,4027.47,1332.73,22.594545454545454,15.755454545454546,4.595454545454546,300.0,63.18181818181818,1022.7454545454547
20/10/2020,3591.6,1293.95,22.287272727272725,17.41181818181818,9.447272727272727,297.27272727272725,58.36363636363637,1021.1727272727272
21/10/2020,2678.67,1412.65,21.98090909090909,18.73909090909091,12.388181818181819,135.45454545454547,48.90909090909091,1016.5545454545455
22/10/2020,1151.57,1065.47,21.677272727272726,19.150000000000002,8.782727272727273,200.9090909090909,57.0,1018.5454545454545
23/10/2020,2217.49,1059.28,21.375454545454545,18.59181818181818,6.672727272727273,195.45454545454547,87.0,1016.8818181818183
24/10/2020,4812.02,1028.97,21.078181818181818,16.83090909090909,7.297272727272727,62.72727272727273,73.54545454545455,1018.6
25/10/2020,4357.81,1130.93,20.78090909090909,18.02090909090909,8.350000000000001,70.9090909090909,71.45454545454545,1011.0454545454545
26/10/2020,2559.87,1312.8700000000001,20.48818181818182,14.719090909090909,8.064545454545454,60.0,68.63636363636364,1007.9818181818181
27/10/2020,4551.92,1129.78,20.19454545454545,14.845454545454546,8.513636363636364,60.0,60.18181818181818,1014.1272727272727
28/10/2020,3427.21,1160.3700000000001,19.906363636363636,16.347272727272728,2.921818181818182,62.72727272727273,67.81818181818181,1019.5
29/10/2020,3341.19,1309.8,19.62272727272727,17.363636363636363,9.416363636363636,80.9090909090909,63.18181818181818,1022.9727272727273
30/10/2020,4761.84,982.01,21.293,16.549,3.1239999999999997,74.0,62.4,1023.85
31/10/2020,3360.31,1230.59,21.009999999999998,16.584,2.504,336.0,76.2,1024.3799999999999
1/11/2020,1873.36,1361.04,20.726,15.369,1.342,284.0,77.5,1023.3399999999999
2/11/2020,1482.35,1251.21,20.448,16.244,2.539,334.0,76.2,1023.0200000000001
3/11/2020,1719.25,1045.93,20.172,17.298000000000002,2.661,147.0,76.6,1023.74
4/11/2020,3460.92,1094.37,19.9,15.044,4.386,147.0,66.2,1022.51
5/11/2020,4464.77,931.25,19.631,17.053,1.779,292.0,67.4,1028.23
6/11/2020,3661.31,1115.66,19.366,17.39,5.51,305.0,69.7,1028.28
7/11/2020,1711.1299999999999,1226.72,19.105,17.779,9.943999999999999,72.0,61.9,1024.92
8/11/2020,1446.18,1011.99,18.847,16.983,8.51,326.0,68.7,1023.6299999999999
9/11/2020,1888.1,1223.71,18.593,17.436,4.994,71.0,71.5,1022.95
10/11/2020,3837.39,936.9300000000001,18.344,16.452,1.966,287.0,80.8,1024.6100000000001
11/11/2020,3593.07,1104.36,20.13111111111111,15.084444444444443,1.931111111111111,311.1111111111111,78.11111111111111,1023.4111111111112
12/11/2020,2475.54,1078.19,19.887777777777778,16.83555555555556,2.8655555555555554,165.55555555555554,75.22222222222223,1022.9111111111112
13/11/2020,2235.29,991.29,19.64777777777778,16.268888888888892,4.484444444444445,76.66666666666667,75.44444444444444,1022.9222222222221
14/11/2020,3703.04,884.8,19.413333333333334,17.043333333333333,7.071111111111112,60.0,65.0,1021.9333333333333
15/11/2020,506.53999999999996,591.41,19.18111111111111,16.275555555555556,9.157777777777778,67.77777777777777,72.0,1018.7333333333333
16/11/2020,3150.44,1175.28,18.956666666666667,15.754444444444443,10.581111111111111,84.44444444444444,56.111111111111114,1019.4888888888888
17/11/2020,4271.26,893.36,18.737777777777776,15.373333333333331,2.1844444444444444,72.22222222222223,60.666666666666664,1026.0333333333333
18/11/2020,4351.39,890.77,18.51888888888889,15.870000000000001,1.318888888888889,70.0,59.888888888888886,1028.288888888889
19/11/2020,4135.29,865.54,18.308888888888887,15.976666666666667,7.108888888888889,67.77777777777777,67.66666666666667,1025.0555555555557
20/11/2020,4486.09,894.67,18.104444444444443,12.336666666666666,12.506666666666668,65.55555555555556,56.77777777777778,1023.9555555555556
21/11/2020,4130.24,947.36,17.904444444444444,11.367777777777778,2.658888888888889,76.66666666666667,63.111111111111114,1029.7666666666667
22/11/2020,4339.32,882.88,17.70777777777778,12.647777777777778,1.8477777777777777,80.0,66.33333333333333,1028.3666666666666
23/11/2020,4137.36,873.58,17.517777777777777,11.97888888888889,2.8266666666666667,72.22222222222223,73.0,1026.8666666666666
24/11/2020,3807.63,935.4200000000001,17.336666666666666,13.38,5.41,155.55555555555554,74.0,1024.0555555555557
25/11/2020,1819.37,870.32,17.15888888888889,13.885555555555555,7.032222222222222,77.77777777777777,57.44444444444444,1020.6555555555556
26/11/2020,2786.65,831.13,16.986666666666665,15.047777777777778,8.03111111111111,176.66666666666666,57.666666666666664,1020.4888888888888
27/11/2020,3433.43,894.49,16.81888888888889,15.36111111111111,7.248888888888889,83.33333333333333,62.666666666666664,1016.3444444444444
28/11/2020,1566.72,1175.92,16.656666666666666,15.423333333333334,10.42111111111111,68.88888888888889,59.0,1009.6333333333334
29/11/2020,3936.37,858.32,16.503333333333334,13.212222222222222,1.732222222222222,64.44444444444444,70.22222222222223,1015.188888888889
30/11/2020,4063.26,931.24,16.355555555555554,10.527777777777779,3.493333333333333,235.55555555555554,74.44444444444444,1022.0
1/12/2020,877.6800000000001,943.8100000000001,16.212222222222223,10.071111111111112,8.821111111111112,108.88888888888889,62.666666666666664,1015.2222222222222
2/12/2020,3218.8,1058.22,16.074444444444442,8.942222222222222,9.036666666666667,117.77777777777777,60.77777777777778,1008.8777777777777
3/12/2020,3424.28,911.0,15.943333333333335,9.321111111111112,7.073333333333334,293.3333333333333,60.888888888888886,1006.7666666666667
4/12/2020,2509.97,823.98,15.82111111111111,11.894444444444444,5.471111111111111,302.22222222222223,71.55555555555556,991.0444444444444
5/12/2020,115.14,742.79,15.703333333333335,7.867777777777778,3.1577777777777776,144.44444444444446,87.55555555555556,997.6555555555556
6/12/2020,3466.2599999999998,896.14,15.592222222222224,8.115555555555556,4.583333333333333,214.44444444444446,76.88888888888889,1000.8444444444444
7/12/2020,2702.45,1011.12,15.485555555555557,8.573333333333332,2.3444444444444446,277.77777777777777,68.44444444444444,1002.5
8/12/2020,1010.0899999999999,812.39,15.386666666666665,9.751111111111111,2.858888888888889,72.22222222222223,80.22222222222223,999.811111111111
9/12/2020,4193.29,846.64,15.294444444444444,8.11111111111111,14.045555555555556,76.66666666666667,52.22222222222222,1005.7777777777778
10/12/2020,80.03999999999999,563.42,15.208888888888888,6.278888888888889,3.6622222222222223,65.55555555555556,83.55555555555556,1005.0555555555555
11/12/2020,17.11,268.95000000000005,15.130000000000003,9.483333333333333,5.584444444444444,62.22222222222222,89.88888888888889,1002.9666666666667
12/12/2020,3394.43,823.63,15.05777777777778,11.875555555555556,9.64,62.22222222222222,81.22222222222223,1002.7111111111111
13/12/2020,3703.45,869.89,14.993333333333332,10.232222222222223,7.725555555555555,157.77777777777777,67.44444444444444,1012.3888888888889
14/12/2020,1503.43,799.11,14.936666666666667,12.258888888888889,6.911111111111111,120.0,66.33333333333333,1015.9333333333333
15/12/2020,1198.58,643.3,14.883333333333333,13.651111111111112,8.821111111111112,311.1111111111111,71.22222222222223,1015.6666666666666
16/12/2020,1771.45,775.24,14.841111111111111,13.977777777777778,8.843333333333334,264.44444444444446,67.66666666666667,1019.2333333333333
17/12/2020,1332.8,604.06,14.801111111111112,14.365555555555554,4.553333333333334,286.6666666666667,79.66666666666667,1023.7222222222222
18/12/2020,2675.22,833.3000000000001,14.768888888888888,14.22,5.8244444444444445,176.66666666666666,72.55555555555556,1024.3000000000002
19/12/2020,1179.78,820.0,14.744444444444447,13.954444444444444,7.135555555555555,125.55555555555556,77.88888888888889,1020.6999999999999
20/12/2020,60.379999999999995,517.1800000000001,14.726666666666667,13.065555555555555,3.31,283.3333333333333,65.55555555555556,1021.9111111111112
21/12/2020,2328.32,872.21,14.715555555555556,12.628888888888888,1.1488888888888888,252.22222222222223,89.44444444444444,1026.5444444444445
22/12/2020,3134.17,912.42,14.711111111111112,11.295555555555556,2.842222222222222,156.66666666666666,97.55555555555556,1025.822222222222
23/12/2020,942.34,872.65,14.716666666666669,13.892222222222223,6.774444444444445,318.8888888888889,85.77777777777777,1022.688888888889
24/12/2020,2574.07,892.47,14.725555555555555,12.41,8.282222222222222,101.11111111111111,75.22222222222223,1019.0222222222224
25/12/2020,3578.42,898.2,14.743333333333332,7.816666666666666,13.61,288.8888888888889,58.666666666666664,1013.7777777777778
26/12/2020,3809.0099999999998,866.4,14.766666666666667,6.946666666666667,10.068888888888889,246.66666666666666,52.22222222222222,1019.2222222222222
27/12/2020,961.74,1120.34,14.79888888888889,5.748888888888889,2.1077777777777778,95.55555555555556,66.11111111111111,1007.8000000000001
28/12/2020,2105.61,900.47,14.835555555555556,10.088888888888889,9.302222222222222,78.88888888888889,68.33333333333333,989.8888888888889
29/12/2020,3328.21,940.0699999999999,14.881111111111112,9.993333333333332,6.098888888888889,63.333333333333336,71.44444444444444,999.2888888888889
30/12/2020,3329.31,867.36,14.93222222222222,8.373333333333333,7.47111111111111,72.22222222222223,71.77777777777777,1007.7666666666667
31/12/2020,943.49,611.74,14.99111111111111,8.981111111111112,2.7433333333333336,86.66666666666667,86.44444444444444,1009.9444444444445
